Number of nodes 5890 
  2414 :  8.2598307e+00  3.9134620e+01 
  2415 :  1.9639386e+01  3.0693297e+01 
  2416 :  1.5814804e+01  4.2062506e+01 
  2417 :  2.8137413e-01  3.8826138e+01 
  2418 :  1.0921056e+01  4.2526108e+01 
  2419 :  2.6215493e+01  3.5365622e+01 
  2420 :  2.6399158e+01  3.5319465e+01 
  2421 :  3.2248352e+01  3.6040203e+01 
  2422 :  2.0349057e+01  3.8480869e+01 
  2423 :  2.3352425e+01  3.2555773e+01 
  2424 :  9.9848612e+00  4.3793743e+01 
  2425 :  8.7965118e+00  4.1428564e+01 
  2426 : -1.2996094e+00  3.5738359e+01 
  2427 :  2.3571374e+01  3.7636708e+01 
  2428 :  1.2270812e+01  3.7821559e+01 
  2429 :  1.1202628e+01  3.5513944e+01 
  2430 :  2.0832340e+01  3.7570321e+01 
  2431 :  2.4624458e+01  4.0476539e+01 
  2432 :  2.5076154e+01  4.0694493e+01 
  2433 :  2.3818594e+01  3.8885295e+01 
  2434 :  2.0926566e+01  3.8333549e+01 
  2435 :  2.4342557e+01  4.0650818e+01 
  2436 :  1.5106563e+01  3.9942088e+01 
  2437 :  2.6640553e+01  3.8828494e+01 
  2438 :  3.3946078e+01  3.1697193e+01 
  2439 :  2.2639358e+01  3.6428795e+01 
  2440 :  1.4159196e+01  3.6829654e+01 
  2441 :  3.1627970e+00  3.9156117e+01 
  2442 :  1.5395368e+01  3.7200668e+01 
  2443 :  9.7903949e+00  3.7475810e+01 
  2444 :  1.6490957e+01  4.1593483e+01 
  2445 :  2.3777500e+01  3.5791558e+01 
  2446 :  3.2983476e+01  3.4513200e+01 
  2447 :  2.6793223e+01  3.7930977e+01 
  2448 :  3.4303146e+01  3.6149387e+01 
  2449 :  1.9906567e+01  3.9340428e+01 
  2450 :  1.5330553e+01  3.2429317e+01 
  2451 : -1.0151346e+00  3.7438173e+01 
  2452 :  5.0678742e+00  4.3193268e+01 
  2453 :  1.8385525e+01  4.0712866e+01 
  2454 :  9.4320545e+00  4.1345292e+01 
  2455 :  3.2375926e+00  3.9967472e+01 
  2456 :  1.5902282e+01  3.1450560e+01 
  2457 :  1.9099301e+01  4.1840647e+01 
  2458 :  2.6052994e+01  3.8021860e+01 
  2459 :  1.5510114e+01  3.2561895e+01 
  2460 :  2.1517137e+01  3.6676756e+01 
  2461 :  1.4875255e+01  3.6416460e+01 
  2462 :  3.2103619e+01  3.4707273e+01 
  2463 :  2.6177267e+01  3.1900513e+01 
  2464 :  8.0189778e+00  3.9265133e+01 
  2465 :  3.2781258e+01  3.4342427e+01 
  2466 :  4.6805661e+00  4.0067181e+01 
  2467 :  2.5128442e+01  3.2232503e+01 
  2468 :  5.9730706e+00  4.2749579e+01 
  2469 :  2.4781304e+01  3.4684053e+01 
  2470 :  1.1449348e+01  3.5321128e+01 
  2471 :  4.4629094e+00  3.9703017e+01 
  2472 :  1.3785748e+01  3.6829169e+01 
  2473 :  2.9849839e+01  3.5859705e+01 
  2474 :  2.1757109e+01  3.3353514e+01 
  2475 :  2.3815915e+01  3.4932628e+01 
  2476 :  1.3177289e+01  3.3190565e+01 
  2477 :  3.4553420e+01  3.2671904e+01 
  2478 :  1.2555268e+01  4.1119278e+01 
  2479 :  3.1492142e+00  3.9032765e+01 
  2480 :  1.2143656e+01  3.8154327e+01 
  2481 :  1.1292176e+00  3.6818463e+01 
  2482 :  1.0063276e+01  3.9008764e+01 
  2483 :  8.2408942e+00  3.8780056e+01 
  2484 :  8.0651055e+00  3.7439272e+01 
  2485 :  3.0689096e+01  3.5952515e+01 
  2486 :  1.0089955e+01  4.0992031e+01 
  2487 :  2.6868636e+01  3.5737420e+01 
  2488 :  8.1449812e+00  4.2240625e+01 
  2489 :  3.1991748e+01  3.5263283e+01 
  2490 :  9.9530743e+00  3.7599951e+01 
  2491 :  1.7566949e+01  4.1208498e+01 
  2492 : -7.6866531e-02  3.6470324e+01 
  2493 :  2.4277868e+01  3.5869158e+01 
  2494 :  1.7920616e+00  4.0886248e+01 
  2495 :  1.9563239e+01  3.1806017e+01 
  2496 :  9.0764675e+00  3.7533639e+01 
  2497 :  3.4098008e+01  3.4766146e+01 
  2498 :  6.7496140e+00  4.2946222e+01 
  2499 :  3.3427795e+01  3.4463585e+01 
  2500 :  2.7162608e+01  3.6543444e+01 
  2501 :  2.4434305e+01  3.8778888e+01 
  2502 :  1.3114728e+01  3.7166739e+01 
  2503 :  1.5743237e+01  4.3290528e+01 
  2504 :  2.0006907e+00  3.9832714e+01 
  2505 : -3.6575308e+00  3.6389817e+01 
  2506 :  2.7712853e+00  4.0132008e+01 
  2507 :  1.7180686e+01  4.2709631e+01 
  2508 : -1.2035620e+00  3.5934827e+01 
  2509 : -2.7479889e+00  3.6360024e+01 
  2510 :  2.5429845e+01  3.6713718e+01 
  2511 :  1.9636379e+01  3.9287779e+01 
  2512 :  1.1339402e+01  3.5728208e+01 
  2513 :  2.6396430e+01  3.4695153e+01 
  2514 :  1.5409247e+01  4.3507414e+01 
  2515 : -3.9247820e+00  3.5551598e+01 
  2516 : -2.0762636e+00  3.6384098e+01 
  2517 :  8.4066953e+00  4.2787605e+01 
  2518 :  1.4203255e+01  4.3432292e+01 
  2519 :  1.1374382e+01  3.7277309e+01 
  2520 :  8.4113490e+00  4.3738302e+01 
  2521 :  2.8767797e+01  3.1313029e+01 
  2522 : -2.8104022e+00  3.5517955e+01 
  2523 :  1.6659520e+01  4.1953154e+01 
  2524 :  1.2202669e+01  3.3270000e+01 
  2525 :  2.0019793e+01  3.8440728e+01 
  2526 :  1.5682064e+00  3.8732872e+01 
  2527 :  2.5830451e+01  3.8014139e+01 
  2528 :  3.5379872e+01  3.5673840e+01 
  2529 :  2.3950456e+01  3.5818119e+01 
  2530 :  9.9851480e+00  4.2367212e+01 
  2531 :  2.6402233e+01  3.7568271e+01 
  2532 :  9.6450620e+00  4.3811249e+01 
  2533 :  1.1841262e+00  3.9038894e+01 
  2534 :  5.1904034e+00  3.7109372e+01 
  2535 :  2.0724831e+01  3.7460958e+01 
  2536 :  1.8539794e+01  3.9644968e+01 
  2537 :  1.5615296e+01  3.8755398e+01 
  2538 :  3.2234826e+01  3.5829678e+01 
  2539 :  1.7526490e+01  3.9283890e+01 
  2540 :  1.2075219e+01  3.7696970e+01 
  2541 :  2.2903334e+01  3.5966491e+01 
  2542 :  3.1815061e+01  3.1700942e+01 
  2543 :  3.2442323e+01  3.1532448e+01 
  2544 :  1.3791566e+01  4.4624221e+01 
  2545 :  2.8924920e+01  3.6100438e+01 
  2546 :  1.9996824e+01  3.9135985e+01 
  2547 :  1.0906541e+01  3.7277369e+01 
  2548 :  4.6515231e+00  4.2972416e+01 
  2549 :  5.4997753e+00  4.2836689e+01 
  2550 :  4.4938826e-01  3.8580979e+01 
  2551 :  1.9372560e+01  3.9655545e+01 
  2552 :  1.6927675e+01  4.1471715e+01 
  2553 :  2.1223875e+01  3.7165345e+01 
  2554 :  2.5530921e+01  3.9248174e+01 
  2555 :  2.5459693e+01  3.7423335e+01 
  2556 :  1.9063219e+01  4.1467392e+01 
  2557 :  3.4502777e+01  3.5819966e+01 
  2558 :  9.9544708e+00  4.3352676e+01 
  2559 :  1.2825831e+01  3.8538654e+01 
  2560 :  2.3286935e+01  3.6180826e+01 
  2561 :  8.2793014e+00  4.1841925e+01 
  2562 :  3.5972986e+00  4.0136980e+01 
  2563 :  8.2005574e+00  4.1140612e+01 
  2564 :  2.9543712e+01  3.1299073e+01 
  2565 :  3.5417151e+01  3.4608606e+01 
  2566 :  1.1098547e+01  3.6100815e+01 
  2567 :  9.3793892e+00  4.3263711e+01 
  2568 :  2.5366701e+01  4.0557799e+01 
  2569 :  3.5201811e+01  3.6346826e+01 
  2570 :  1.8796477e+01  3.9995413e+01 
  2571 :  3.9405926e+00  3.7225724e+01 
  2572 :  2.4056363e+01  3.7488935e+01 
  2573 :  1.2964630e+01  4.4467206e+01 
  2574 :  2.8181446e+01  3.1431372e+01 
  2575 :  3.4491944e+01  3.6291245e+01 
  2576 :  2.6569742e+01  3.1839115e+01 
  2577 : -3.2260935e+00  3.6377321e+01 
  2578 :  1.7212851e+01  3.8527709e+01 
  2579 :  2.4900689e+01  4.0484424e+01 
  2580 :  1.4128617e+01  4.0356950e+01 
  2581 :  2.5523451e+01  3.8206010e+01 
  2582 :  1.6825365e+01  3.1531345e+01 
  2583 :  1.8163836e+01  3.1148498e+01 
  2584 :  2.5431209e+01  3.9639673e+01 
  2585 :  2.3242260e+01  3.5588619e+01 
  2586 :  1.4165708e+01  3.3037920e+01 
  2587 :  2.7350261e+01  3.1683868e+01 
  2588 :  1.2589901e+01  3.3132408e+01 
  2589 :  1.9491410e+01  3.0668509e+01 
  2590 :  3.3605594e+01  3.1455660e+01 
  2591 : -4.6246227e+00  3.6185238e+01 
  2592 :  9.9900637e+00  4.2755407e+01 
  2593 :  1.4278661e+01  3.8296270e+01 
  2594 :  2.7523042e+01  3.5418533e+01 
  2595 :  2.2505487e+01  3.3159874e+01 
  2596 :  9.7702209e+00  4.3047787e+01 
  2597 :  2.5731089e+01  3.5622635e+01 
  2598 :  3.4327022e+01  3.5922604e+01 
  2599 : -4.0286495e+00  3.6405114e+01 
  2600 :  9.8339368e+00  4.1592631e+01 
  2601 :  1.2859110e+01  4.4939923e+01 
  2602 :  1.0058197e+01  3.9476253e+01 
  2603 : -8.7644572e-01  3.7256405e+01 
  2604 :  3.4670249e+01  3.2954902e+01 
  2605 :  1.5765157e+01  3.2324500e+01 
  2606 :  1.0850794e+01  3.4405568e+01 
  2607 :  2.1421304e-01  3.8291983e+01 
  2608 :  1.3479785e+01  4.4122063e+01 
  2609 :  9.1554702e+00  3.8771591e+01 
  2610 :  3.4432799e+01  3.2375098e+01 
  2611 :  1.4655390e+01  3.8477840e+01 
  2612 :  3.9392331e+00  3.9619274e+01 
  2613 :  2.7131267e+00  3.9031131e+01 
  2614 :  2.3241155e+01  3.6674784e+01 
  2615 :  8.9627684e+00  4.3938789e+01 
  2616 :  3.2425618e+01  3.5470267e+01 
  2617 :  1.5334221e+01  3.8549864e+01 
  2618 :  2.0757991e+01  3.3154406e+01 
  2619 :  1.6265212e+01  4.2146747e+01 
  2620 :  2.1326880e+01  3.6843617e+01 
  2621 :  3.2469912e+01  3.5779616e+01 
  2622 :  3.9347175e+00  4.3156642e+01 
  2623 :  8.3446114e+00  4.1486530e+01 
  2624 :  1.0748359e+01  3.4096209e+01 
  2625 : -4.3543972e+00  3.5522394e+01 
  2626 :  2.9614033e+00  3.7121768e+01 
  2627 :  1.1418588e+01  4.1855934e+01 
  2628 :  1.8746746e+01  4.0665706e+01 
  2629 :  1.9030169e+01  4.0160679e+01 
  2630 :  1.0500588e+01  3.7322130e+01 
  2631 :  3.3282699e+01  3.1434404e+01 
  2632 :  3.2896969e+01  3.1428610e+01 
  2633 :  2.3287000e+01  3.2940605e+01 
  2634 :  3.2934745e+01  3.5660251e+01 
  2635 :  3.4466463e+01  3.4931674e+01 
  2636 :  3.5062646e+01  3.3863133e+01 
  2637 :  1.8887270e+01  4.0513870e+01 
  2638 :  3.3807609e+01  3.4655583e+01 
  2639 :  2.6403388e+01  3.5474109e+01 
  2640 :  1.7443044e+01  4.0036775e+01 
  2641 :  2.4903313e+01  3.5729252e+01 
  2642 :  2.5860037e+01  3.4639780e+01 
  2643 :  2.4891336e+01  3.8312742e+01 
  2644 :  2.0274143e+01  3.2722821e+01 
  2645 :  3.5351223e+00  4.1774568e+01 
  2646 :  1.7462861e+01  3.9529006e+01 
  2647 :  1.3034611e+01  4.5253344e+01 
  2648 :  1.9769513e+01  3.1952158e+01 
  2649 :  3.2903356e+00  4.0155718e+01 
  2650 :  2.8452906e+01  3.6119420e+01 
  2651 :  2.7415320e+01  3.5982407e+01 
  2652 :  1.2771767e+01  3.7231024e+01 
  2653 :  1.6829822e+00  3.8971947e+01 
  2654 :  1.0648618e+01  4.2566587e+01 
  2655 :  4.2464544e+00  4.3125157e+01 
  2656 :  1.6224313e+01  3.7760916e+01 
  2657 :  3.5297576e+01  3.4328828e+01 
  2658 :  3.1261485e+01  3.6437775e+01 
  2659 :  1.8765444e+01  3.0695613e+01 
  2660 :  2.4021244e+01  3.2432700e+01 
  2661 :  2.3614361e+01  3.2682667e+01 
  2662 :  4.2900417e+00  3.7228016e+01 
  2663 :  1.5198064e+01  3.9739896e+01 
  2664 :  1.4958128e+01  3.9877419e+01 
  2665 :  3.0866372e+01  3.6296045e+01 
  2666 :  1.5521263e+01  3.9406510e+01 
  2667 :  2.5523993e+01  3.5637156e+01 
  2668 :  1.4251120e+01  4.3063910e+01 
  2669 :  2.6188391e+01  3.7759997e+01 
  2670 :  2.6957924e+01  3.6890958e+01 
  2671 :  2.3629256e+01  3.5917077e+01 
  2672 :  7.2930392e-01  3.6797602e+01 
  2673 :  1.3072234e+01  4.5061189e+01 
  2674 :  2.8789680e+01  3.6374006e+01 
  2675 : -3.2927900e-01  3.7561693e+01 
  2676 :  2.4562669e+01  3.5704340e+01 
  2677 :  2.1011951e+00  3.6908668e+01 
  2678 :  1.8380512e+01  4.2019789e+01 
  2679 :  2.4808638e+01  4.0032321e+01 
  2680 :  1.4438310e+01  3.6635434e+01 
  2681 :  2.5562153e+01  4.0088865e+01 
  2682 :  2.4205677e+01  3.4865462e+01 
  2683 :  2.5686901e+01  3.9506795e+01 
  2684 :  1.5082890e+01  3.2773673e+01 
  2685 :  2.1773247e+00  4.1048499e+01 
  2686 :  1.3061211e+01  3.8515466e+01 
  2687 :  2.5195893e+01  3.4640768e+01 
  2688 :  9.9426211e+00  4.2007504e+01 
  2689 :  1.8867506e+01  4.1721316e+01 
  2690 :  1.3936414e+01  4.3690930e+01 
  2691 :  3.3211792e+01  3.5813217e+01 
  2692 :  3.2144031e+01  3.1495405e+01 
  2693 :  3.7729020e+00  4.2212308e+01 
  2694 :  1.3856460e+01  4.0493970e+01 
  2695 :  1.3665222e+01  4.0652757e+01 
  2696 :  1.1853714e+00  3.9230130e+01 
  2697 :  3.1405840e+01  3.1837469e+01 
  2698 :  2.6937665e+01  3.7228716e+01 
  2699 :  1.7410344e+01  3.8881797e+01 
  2700 : -9.4999271e-02  3.6294232e+01 
  2701 :  2.7725913e+01  3.5675658e+01 
  2702 :  2.7967238e+01  3.1457295e+01 
  2703 :  3.1955020e+01  3.6091248e+01 
  2704 :  8.7803370e+00  3.7278183e+01 
  2705 :  2.3707047e+01  3.7369314e+01 
  2706 :  1.4245067e+01  4.3239907e+01 
  2707 :  1.6181569e+01  3.1600576e+01 
  2708 :  2.7464196e+01  3.6267604e+01 
  2709 :  2.8390576e+01  3.1395600e+01 
  2710 :  1.3994165e+01  3.3088856e+01 
  2711 :  1.6615501e+01  3.1558263e+01 
  2712 :  2.5661667e+01  3.9832340e+01 
  2713 : -3.3517457e+00  3.5511026e+01 
  2714 :  1.0063194e+01  4.3040129e+01 
  2715 :  4.7275256e+00  3.7206168e+01 
  2716 :  2.5403661e+01  3.4642554e+01 
  2717 :  1.7973330e+01  3.1216002e+01 
  2718 :  8.7051665e+00  4.3914436e+01 
  2719 :  2.5046123e+01  4.0190963e+01 
  2720 :  1.6938808e+01  3.8400659e+01 
  2721 :  2.7544938e+01  3.1625501e+01 
  2722 :  1.4788832e+01  4.2662071e+01 
  2723 :  1.5182968e+01  4.2297191e+01 
  2724 :  1.3019826e+01  4.0993375e+01 
  2725 :  1.5589165e+01  3.7490462e+01 
  2726 :  2.6254662e+00  3.9933300e+01 
  2727 :  3.2857422e+00  4.1404783e+01 
  2728 : -1.8293332e+00  3.5463579e+01 
  2729 :  8.3050903e+00  4.1991360e+01 
  2730 :  1.7352312e+01  4.2544223e+01 
  2731 :  1.9244179e+01  3.0605272e+01 
  2732 :  1.9560675e+01  3.1621182e+01 
  2733 :  2.6498908e+01  3.4989740e+01 
  2734 :  9.9995915e-01  4.0487297e+01 
  2735 :  3.0165030e+01  3.1729113e+01 
  2736 : -4.7675898e+00  3.5741989e+01 
  2737 :  1.6553252e+01  4.1765876e+01 
  2738 :  1.4872942e+01  3.2806301e+01 
  2739 : -2.2084711e+00  3.5415238e+01 
  2740 :  2.8980670e+00  4.1336162e+01 
  2741 :  2.2698997e+01  3.3118826e+01 
  2742 : -4.4234530e+00  3.6222549e+01 
  2743 :  3.5422723e+01  3.4823790e+01 
  2744 :  2.3569324e+01  3.9566390e+01 
  2745 :  1.7145517e+01  4.1425562e+01 
  2746 :  1.7013452e+01  3.9979953e+01 
  2747 :  2.5783736e+01  4.0019689e+01 
  2748 :  8.0329882e+00  4.0386688e+01 
  2749 :  2.6015014e+01  3.5476014e+01 
  2750 :  3.0616011e+01  3.1798957e+01 
  2751 :  1.4970315e+01  4.2319980e+01 
  2752 :  1.8932908e+01  4.0637652e+01 
  2753 :  1.5912727e+01  4.3295341e+01 
  2754 :  1.8807723e+01  4.0335231e+01 
  2755 :  2.7525251e+01  3.5700275e+01 
  2756 :  1.2721016e+01  4.4611274e+01 
  2757 :  3.3790234e+01  3.1512020e+01 
  2758 :  2.2351760e+00  3.9462893e+01 
  2759 :  1.0098454e+01  3.9821448e+01 
  2760 : -1.8551128e+00  3.6540345e+01 
  2761 :  3.3921541e+01  3.5765611e+01 
  2762 :  1.1007431e+01  4.2166418e+01 
  2763 :  2.3734903e+00  3.9285156e+01 
  2764 :  1.1089602e+01  3.3934962e+01 
  2765 :  9.7902451e+00  4.3600057e+01 
  2766 :  2.5597222e+01  3.8710089e+01 
  2767 :  2.5512935e+01  3.8536741e+01 
  2768 :  1.3586445e+01  3.3171954e+01 
  2769 :  1.7234494e+01  3.1452875e+01 
  2770 :  1.8599017e+01  3.0975995e+01 
  2771 :  1.0126685e+01  4.2871100e+01 
  2772 :  8.0297231e+00  4.0014822e+01 
  2773 :  2.5745677e+01  3.1899816e+01 
  2774 :  1.3715944e+01  4.3917238e+01 
  2775 :  2.1298545e+01  3.3176940e+01 
  2776 :  1.7602980e+01  3.1338402e+01 
  2777 :  4.7517437e-01  3.6693559e+01 
  2778 :  1.3408206e+01  3.6943899e+01 
  2779 :  2.6954824e+01  3.1770460e+01 
  2780 :  1.1820516e+01  4.1518607e+01 
  2781 :  9.6611917e+00  4.1497459e+01 
  2782 :  1.1842686e+01  3.3404887e+01 
  2783 :  1.1664125e+01  3.3444051e+01 
  2784 :  3.7128920e+00  3.9525701e+01 
  2785 :  8.1615454e+00  4.3538025e+01 
  2786 :  1.6698192e+01  3.8006289e+01 
  2787 :  1.0016682e+01  3.9323399e+01 
  2788 :  2.2108310e+01  3.3219300e+01 
  2789 :  2.3172391e+01  3.5259212e+01 
  2790 : -1.5311800e+00  3.6838247e+01 
  2791 :  5.4307216e+00  3.7019941e+01 
  2792 :  3.1990545e+01  3.4906824e+01 
  2793 :  1.8327137e+01  4.0853816e+01 
  2794 :  9.1821708e+00  4.3993299e+01 
  2795 : -3.5447516e+00  3.5546419e+01 
  2796 :  1.5070318e+00  3.6889873e+01 
  2797 :  2.0032623e+01  3.2610613e+01 
  2798 :  1.9770094e+01  3.2419391e+01 
  2799 :  1.8970703e+01  4.0820950e+01 
  2800 :  1.4646945e+01  3.6431723e+01 
  2801 :  8.6912793e+00  3.8611715e+01 
  2802 :  3.5430688e+01  3.5458253e+01 
  2803 :  2.5630543e+01  4.0232014e+01 
  2804 :  3.4268896e+01  3.1857373e+01 
  2805 :  3.4066339e+01  3.1731605e+01 
  2806 :  2.9601328e+01  3.1464451e+01 
  2807 :  2.0171026e+01  3.7957602e+01 
  2808 :  3.5580353e+00  3.7163460e+01 
  2809 :  2.4545401e+01  4.0347484e+01 
  2810 :  3.4913388e+01  3.3551091e+01 
  2811 :  1.2788387e+01  4.5193227e+01 
  2812 :  5.5037072e-02  3.8283319e+01 
  2813 :  3.1565887e+01  3.6266307e+01 
  2814 :  1.4952453e+01  4.3923856e+01 
  2815 :  1.7663524e+01  3.9836656e+01 
  2816 :  2.5142655e+00  4.1224526e+01 
  2817 :  3.1726528e+00  3.7121781e+01 
  2818 :  1.5606381e+01  3.6813272e+01 
  2819 :  7.6747034e+00  3.7283743e+01 
  2820 :  2.4435102e+01  3.2332610e+01 
  2821 :  2.0354665e-01  3.9538748e+01 
  2822 :  3.7101838e-01  3.9838717e+01 
  2823 :  2.1051287e+01  3.3144143e+01 
  2824 :  2.2581471e+01  3.6285224e+01 
  2825 :  2.5543274e+01  4.0543926e+01 
  2826 :  9.3897873e+00  3.8761963e+01 
  2827 :  1.5110606e+01  3.8521875e+01 
  2828 :  2.5103429e+01  3.5700863e+01 
  2829 :  3.2323926e+01  3.5365015e+01 
  2830 :  2.3571054e+01  3.2516913e+01 
  2831 :  3.4784888e+01  3.3243132e+01 
  2832 :  8.2795005e+00  3.7248208e+01 
  2833 :  6.9235698e+00  3.7282800e+01 
  2834 :  1.0038082e+01  4.0141698e+01 
  2835 :  7.8482913e+00  4.0588049e+01 
  2836 :  3.7375988e+00  4.3003565e+01 
  2837 :  8.8060103e+00  3.7423823e+01 
  2838 :  2.3258303e+01  3.6527452e+01 
  2839 : -8.3071381e-01  3.5988295e+01 
  2840 :  1.2318547e+01  3.8315311e+01 
  2841 :  1.5456231e+01  3.8655565e+01 
  2842 :  3.4628202e+01  3.5466347e+01 
  2843 :  1.5786878e+01  3.7673236e+01 
  2844 :  1.4762876e+01  4.4139156e+01 
  2845 :  2.3749674e+01  3.9084511e+01 
  2846 :  3.3560684e+01  3.5798480e+01 
  2847 :  1.7255905e+00  3.6892782e+01 
  2848 :  6.1029136e+00  3.7290033e+01 
  2849 :  4.8425495e+00  4.2998076e+01 
  2850 :  7.8962255e+00  4.0927489e+01 
  2851 :  2.4582142e+01  3.7523308e+01 
  2852 :  1.2779005e+01  3.3159286e+01 
  2853 :  2.4395443e+01  3.4798037e+01 
  2854 :  2.5139802e+01  3.6952640e+01 
  2855 :  2.5115660e+01  3.7751676e+01 
  2856 :  1.6369100e+01  4.3190028e+01 
  2857 :  3.6445038e+00  3.9931533e+01 
  2858 :  3.5485844e+01  3.5989038e+01 
  2859 :  9.6272788e+00  4.3227282e+01 
  2860 :  1.0595085e+01  3.4150151e+01 
  2861 :  1.7054413e+01  3.9847986e+01 
  2862 :  1.5679098e+01  3.9107995e+01 
  2863 :  3.3308427e+01  3.5654638e+01 
  2864 :  8.7657134e+00  4.2911775e+01 
  2865 :  6.4822119e+00  4.3097096e+01 
  2866 :  1.4598141e+01  4.4451612e+01 
  2867 : -2.6132364e-01  3.7737168e+01 
  2868 :  3.4157266e+01  3.6010966e+01 
  2869 :  9.0594932e+00  4.3109960e+01 
  2870 :  1.2088509e+01  3.7840648e+01 
  2871 :  6.9617134e+00  4.3100557e+01 
  2872 :  4.4284882e+00  4.0377640e+01 
  2873 :  2.4082995e+01  3.8979350e+01 
  2874 :  2.5750020e+01  3.6897890e+01 
  2875 :  1.5738490e+01  3.2043258e+01 
  2876 :  3.2438287e+01  3.4583743e+01 
  2877 :  1.5402117e+01  4.2273889e+01 
  2878 :  1.5846500e+01  4.2223035e+01 
  2879 :  3.0284461e+01  3.6061970e+01 
  2880 :  2.5691804e+00  3.6973394e+01 
  2881 :  1.5074129e+01  3.6390256e+01 
  2882 :  2.9106972e+01  3.1265027e+01 
  2883 :  2.0584968e+01  3.8640389e+01 
  2884 :  3.3007384e+01  3.5824931e+01 
  2885 :  4.5002811e+00  4.0247947e+01 
  2886 :  3.4636399e+01  3.6400041e+01 
  2887 :  2.6291581e+01  3.7940944e+01 
  2888 :  2.5193018e+01  3.7323759e+01 
  2889 :  2.4331671e+01  3.9976621e+01 
  2890 :  2.7261504e+01  3.5854073e+01 
  2891 :  2.3092094e+01  3.3002020e+01 
  2892 :  2.4976457e+01  3.9722967e+01 
  2893 :  9.2840901e+00  3.7449329e+01 
  2894 :  9.7662629e+00  3.7634706e+01 
  2895 :  2.5273259e+01  3.2086995e+01 
  2896 :  6.5180684e+00  3.7270645e+01 
  2897 :  3.5138831e+01  3.4018713e+01 
  2898 :  2.8400228e+01  4.0722736e+01 
  2899 :  1.0313766e+01  3.7392888e+01 
  2900 :  8.0140497e+00  3.9428138e+01 
  2901 :  1.5601270e+01  3.7169483e+01 
  2902 :  2.5787238e+01  3.7201997e+01 
  2903 :  9.6512701e+00  3.8903716e+01 
  2904 :  2.8063192e+01  3.5739615e+01 
  2905 :  1.5302583e+01  4.3637700e+01 
  2906 :  1.5723716e+01  3.1936896e+01 
  2907 :  1.7782686e+01  4.2372101e+01 
  2908 : -1.0643521e+00  3.7300311e+01 
  2909 :  1.8764614e+01  4.0498639e+01 
  2910 :  1.9034350e+01  4.1308708e+01 
  2911 :  2.7267611e+01  3.5398257e+01 
  2912 :  7.2954345e+00  3.7336351e+01 
  2913 :  1.1433238e+01  3.6910436e+01 
  2914 : -4.5950038e+00  3.5518079e+01 
  2915 :  1.4527482e+01  4.0131429e+01 
  2916 :  1.4324731e+01  4.0329920e+01 
  2917 :  1.4530360e+01  4.0309722e+01 
  2918 :  8.8315697e-01  4.0054956e+01 
  2919 :  3.0878577e+01  3.1838994e+01 
  2920 :  3.3498590e+00  3.9058835e+01 
  2921 :  8.0925835e+00  3.9678931e+01 
  2922 :  1.0407601e+01  4.2670952e+01 
  2923 :  3.4966443e+00  4.2776563e+01 
  2924 :  1.9583238e+01  3.0846302e+01 
  2925 :  1.4356930e+00  4.0722047e+01 
  2926 :  9.8616099e+00  4.1233883e+01 
  2927 :  3.4457522e+01  3.5121082e+01 
  2928 :  2.4633730e+01  3.8552762e+01 
  2929 :  2.3163375e+01  3.9894038e+01 
  2930 :  2.8214490e+01  3.6043425e+01 
  2931 : -3.4407340e-01  3.6141586e+01 
  2932 :  1.9804560e+01  3.1352405e+01 
  2933 :  1.1382760e+01  3.6662201e+01 
  2934 :  2.6583645e+01  3.5235114e+01 
  2935 :  2.0346924e+01  3.8823124e+01 
  2936 :  1.1030717e+01  3.5935641e+01 
  2937 :  1.2889297e+01  4.4288930e+01 
  2938 :  2.1721638e+01  3.6502182e+01 
  2939 :  2.1944436e+01  3.6470383e+01 
  2940 :  1.4781427e-01  3.9378430e+01 
  2941 :  3.3783832e+01  3.5883142e+01 
  2942 :  1.5652683e+01  3.8919147e+01 
  2943 :  2.6002609e+01  3.4735133e+01 
  2944 :  8.5235324e+00  4.2515847e+01 
  2945 :  4.0114563e+00  4.0302971e+01 
  2946 :  1.9012539e+01  4.1148562e+01 
  2947 :  2.9204313e+01  3.6148893e+01 
  2948 :  1.1571047e+00  3.8680935e+01 
  2949 : -5.0582719e+00  3.5988444e+01 
  2950 :  1.3533262e+01  3.8542854e+01 
  2951 :  1.2507574e+01  3.7509963e+01 
  2952 :  1.3546317e+01  4.0888497e+01 
  2953 : -1.4452028e+00  3.7107087e+01 
  2954 :  3.3618361e+01  3.4687625e+01 
  2955 :  1.0701631e+01  3.7294099e+01 
  2956 :  2.1054132e+01  3.7520829e+01 
  2957 :  2.2278198e+01  3.6280487e+01 
  2958 :  2.5990990e+01  3.8872321e+01 
  2959 :  1.5402211e+01  3.9700736e+01 
  2960 :  2.4922524e+01  3.8193486e+01 
  2961 :  2.1284091e+01  3.7279086e+01 
  2962 :  1.9463686e+01  3.9387984e+01 
  2963 :  1.2111780e+01  3.7572774e+01 
  2964 :  1.1163424e+01  3.6384234e+01 
  2965 :  1.5882176e+01  3.1803476e+01 
  2966 :  2.3592185e+01  3.9146151e+01 
  2967 :  1.5671783e+00  3.9312911e+01 
  2968 :  2.0089602e+01  3.8937761e+01 
  2969 :  4.4371101e+00  4.3178021e+01 
  2970 :  1.7137022e+01  4.0080033e+01 
  2971 :  1.3939097e+01  3.6773681e+01 
  2972 :  1.9980990e+01  3.8166178e+01 
